LandisData	Dynamic Input Data				
0	9	QUERALBA	0.317	894	26834
0	9	QUERCOCC	0.002	561	16843
0	9	QUERRUBR	0.755	726	21782
0	9	TILIAMER	0.492	1143	34300
0	9	TSUGCANA	0.652	223	6698
0	10	ACERRUBR	0.309	681	20440
0	10	ACERSACC	0.706	895	26842
0	10	BETUALLE	0.688	822	24670
0	10	BETULENT	0.569	822	24670
0	10	BETUPAPY	0.359	874	26217
0	10	CARYCORD	0.355	998	29929
0	10	FAGUGRAN	0.286	746	22384
0	10	FRAXAMER	0.339	780	23405
0	10	PINURESI	0.49	232	6949
0	10	PINUSTRO	0.772	637	19124
0	10	POPUGRAN	0.733	972	29159
0	10	POPUTREM	0.827	797	23910
0	10	PRUNSERO	0.425	957	28723
0	10	QUERALBA	0.381	913	27379
0	10	QUERCOCC	0.017	577	17307
0	10	QUERRUBR	0.709	744	22331
0	10	TILIAMER	0.562	1158	34741
0	10	TSUGCANA	0.621	234	7031
0	13	ACERRUBR	0.108	675	20238
0	13	ACERSACC	0.36	877	26309
0	13	BETUALLE	0.269	810	24285
0	13	BETULENT	0.197	810	24285
0	13	BETUPAPY	0.234	856	25680
0	13	CARYCORD	0.225	966	28979
0	13	FAGUGRAN	0.122	738	22134
0	13	FRAXAMER	0.201	767	23021
0	13	PINURESI	0.37	234	7022
0	13	PINUSTRO	0.43	644	19309
0	13	POPUGRAN	0.37	949	28485
0	13	POPUTREM	0.446	783	23475
0	13	PRUNSERO	0.258	936	28083
0	13	QUERALBA	0.183	892	26747
0	13	QUERCOCC	0.009	573	17177
0	13	QUERRUBR	0.315	732	21966
0	13	TILIAMER	0.219	1127	33820
0	13	TSUGCANA	0.216	246	7381
0	14	ACERRUBR	0.227	678	20334
0	14	ACERSACC	0.552	888	26650
0	14	BETUALLE	0.541	818	24525
0	14	BETULENT	0.406	818	24525
0	14	BETUPAPY	0.402	867	26013
0	14	CARYCORD	0.276	985	29561
0	14	FAGUGRAN	0.21	743	22280
0	14	FRAXAMER	0.257	775	23240
0	14	PINURESI	0.555	227	6818
0	14	PINUSTRO	0.639	645	19346
0	14	POPUGRAN	0.58	964	28919
0	14	POPUTREM	0.697	790	23714
0	14	PRUNSERO	0.336	950	28504
0	14	QUERALBA	0.288	905	27142
0	14	QUERCOCC	0.008	574	17213
0	14	QUERRUBR	0.555	739	22160
0	14	TILIAMER	0.398	1149	34475
0	14	TSUGCANA	0.459	252	7548
0	15	ACERRUBR	0.248	678	20352
0	15	ACERSACC	0.62	891	26718
0	15	BETUALLE	0.677	819	24570
0	15	BETULENT	0.468	819	24570
0	15	BETUPAPY	0.515	869	26079
0	15	CARYCORD	0.257	990	29701
0	15	FAGUGRAN	0.214	744	22307
0	15	FRAXAMER	0.256	776	23281
0	15	PINURESI	0.66	225	6756
0	15	PINUSTRO	0.716	644	19314
0	15	POPUGRAN	0.664	967	29016
0	15	POPUTREM	0.829	792	23768
0	15	PRUNSERO	0.339	953	28596
0	15	QUERALBA	0.304	908	27226
0	15	QUERCOCC	0.005	574	17209
0	15	QUERRUBR	0.661	740	22187
0	15	TILIAMER	0.439	1154	34632
0	15	TSUGCANA	0.549	253	7582
0	16	ACERRUBR	0.28	665	19941
0	16	ACERSACC	0.675	877	26299
0	16	BETUALLE	0.831	804	24131
0	16	BETULENT	0.544	804	24131
0	16	BETUPAPY	0.601	856	25670
0	16	CARYCORD	0.24	983	29485
0	16	FAGUGRAN	0.221	729	21874
0	16	FRAXAMER	0.248	762	22860
0	16	PINURESI	0.736	214	6416
0	16	PINUSTRO	0.776	617	18506
0	16	POPUGRAN	0.736	955	28644
0	16	POPUTREM	0.946	778	23351
0	16	PRUNSERO	0.34	940	28203
0	16	QUERALBA	0.317	895	26837
0	16	QUERCOCC	0.003	561	16845
0	16	QUERRUBR	0.766	726	21777
0	16	TILIAMER	0.492	1144	34319
0	16	TSUGCANA	0.658	225	6743
2016	1	ACERRUBR	0.178	686	20580
2016	1	ACERSACC	0.456	905	27150
2016	1	BETUALLE	0.609	831	24930
2016	1	BETULENT	0.329	831	24930
2016	1	BETUPAPY	0.694	885	26550
2016	1	CARYCORD	0.096	1020	30600
2016	1	FAGUGRAN	0.066	754	22620
2016	1	FRAXAMER	0.107	788	23640
2016	1	PINURESI	0.594	230	6900
2016	1	PINUSTRO	0.506	642	19260
2016	1	POPUGRAN	0.506	986	29580
2016	1	POPUTREM	0.974	806	24180
2016	1	PRUNSERO	0.187	971	29130
2016	1	QUERALBA	0.144	925	27750
2016	1	QUERRUBR	0.503	753	22590
2016	1	QUERCOCC	0.000	581	17430
2016	1	TILIAMER	0.266	1179	35370
2016	1	TSUGCANA	0.390	234	7020
2016	2	ACERRUBR	0.295	703	21090
2016	2	ACERSACC	0.658	916	27480
2016	2	BETUALLE	0.551	844	25320
2016	2	BETULENT	0.568	844	25320
2016	2	BETUPAPY	0.247	896	26880
2016	2	CARYCORD	0.183	1020	30600
2016	2	FAGUGRAN	0.121	767	23010
2016	2	FRAXAMER	0.167	803	24090
2016	2	PINURESI	0.360	249	7470
2016	2	PINUSTRO	0.802	649	19470
2016	2	POPUGRAN	0.663	993	29790
2016	2	POPUTREM	0.800	820	24600
2016	2	PRUNSERO	0.424	978	29340
2016	2	QUERALBA	0.188	934	28020
2016	2	QUERRUBR	0.699	767	23010
2016	2	QUERCOCC	0.000	597	17910
2016	2	TILIAMER	0.485	1176	35280
2016	2	TSUGCANA	0.474	221	6630
2016	3	ACERRUBR	0.419	707	21210
2016	3	ACERSACC	0.879	929	27870
2016	3	BETUALLE	0.881	852	25560
2016	3	BETULENT	0.807	852	25560
2016	3	BETUPAPY	0.247	909	27270
2016	3	CARYCORD	0.428	1049	31470
2016	3	FAGUGRAN	0.350	772	23160
2016	3	FRAXAMER	0.403	810	24300
2016	3	PINURESI	0.367	253	7590
2016	3	PINUSTRO	0.902	657	19710
2016	3	POPUGRAN	0.901	1008	30240
2016	3	POPUTREM	0.973	829	24870
2016	3	PRUNSERO	0.492	995	29850
2016	3	QUERALBA	0.483	950	28500
2016	3	QUERRUBR	0.885	775	23250
2016	3	QUERCOCC	0.015	601	18030
2016	3	TILIAMER	0.792	1204	36120
2016	3	TSUGCANA	0.839	227	6810
2016	4	ACERRUBR	0.073	684	20520
2016	4	ACERSACC	0.239	886	26580
2016	4	BETUALLE	0.147	819	24570
2016	4	BETULENT	0.150	819	24570
2016	4	BETUPAPY	0.209	866	25980
2016	4	CARYCORD	0.112	981	29430
2016	4	FAGUGRAN	0.015	747	22410
2016	4	FRAXAMER	0.085	778	23340
2016	4	PINURESI	0.352	243	7290
2016	4	PINUSTRO	0.371	640	19200
2016	4	POPUGRAN	0.241	959	28770
2016	4	POPUTREM	0.366	792	23760
2016	4	PRUNSERO	0.184	945	28350
2016	4	QUERALBA	0.051	902	27060
2016	4	QUERRUBR	0.210	742	22260
2016	4	QUERCOCC	0.000	581	17430
2016	4	TILIAMER	0.123	1136	34080
2016	4	TSUGCANA	0.127	224	6720
2016	5	ACERRUBR	0.293	685	20550
2016	5	ACERSACC	0.711	902	27060
2016	5	BETUALLE	0.891	828	24840
2016	5	BETULENT	0.548	828	24840
2016	5	BETUPAPY	0.629	881	26430
2016	5	CARYCORD	0.218	1014	30420
2016	5	FAGUGRAN	0.184	750	22500
2016	5	FRAXAMER	0.222	786	23580
2016	5	PINURESI	0.759	225	6750
2016	5	PINUSTRO	0.774	635	19050
2016	5	POPUGRAN	0.773	983	29490
2016	5	POPUTREM	0.970	803	24090
2016	5	PRUNSERO	0.360	966	28980
2016	5	QUERALBA	0.284	921	27630
2016	5	QUERRUBR	0.767	749	22470
2016	5	QUERCOCC	0.000	577	17310
2016	5	TILIAMER	0.535	1174	35220
2016	5	TSUGCANA	0.711	232	6960
2016	6	ACERRUBR	0.272	707	21210
2016	6	ACERSACC	0.640	922	27660
2016	6	BETUALLE	0.605	849	25470
2016	6	BETULENT	0.512	849	25470
2016	6	BETUPAPY	0.445	901	27030
2016	6	CARYCORD	0.318	1029	30870
2016	6	FAGUGRAN	0.281	772	23160
2016	6	FRAXAMER	0.309	806	24180
2016	6	PINURESI	0.547	251	7530
2016	6	PINUSTRO	0.727	658	19740
2016	6	POPUGRAN	0.665	1000	30000
2016	6	POPUTREM	0.802	824	24720
2016	6	PRUNSERO	0.378	986	29580
2016	6	QUERALBA	0.363	941	28230
2016	6	QUERRUBR	0.673	771	23130
2016	6	QUERCOCC	0.001	600	18000
2016	6	TILIAMER	0.505	1185	35550
2016	6	TSUGCANA	0.551	231	6930
2016	7	ACERRUBR	0.345	708	21240
2016	7	ACERSACC	0.791	929	27870
2016	7	BETUALLE	0.866	853	25590
2016	7	BETULENT	0.673	853	25590
2016	7	BETUPAPY	0.429	909	27270
2016	7	CARYCORD	0.293	1049	31470
2016	7	FAGUGRAN	0.231	773	23190
2016	7	FRAXAMER	0.282	811	24330
2016	7	PINURESI	0.576	250	7500
2016	7	PINUSTRO	0.834	658	19740
2016	7	POPUGRAN	0.824	1011	30330
2016	7	POPUTREM	0.952	829	24870
2016	7	PRUNSERO	0.435	996	29880
2016	7	QUERALBA	0.324	950	28500
2016	7	QUERRUBR	0.793	775	23250
2016	7	QUERCOCC	0.000	600	18000
2016	7	TILIAMER	0.659	1205	36150
2016	7	TSUGCANA	0.743	232	6960
2016	8	ACERRUBR	0.304	687	20610
2016	8	ACERSACC	0.732	905	27150
2016	8	BETUALLE	0.905	830	24900
2016	8	BETULENT	0.580	830	24900
2016	8	BETUPAPY	0.575	885	26550
2016	8	CARYCORD	0.223	1019	30570
2016	8	FAGUGRAN	0.158	753	22590
2016	8	FRAXAMER	0.230	788	23640
2016	8	PINURESI	0.749	228	6840
2016	8	PINUSTRO	0.791	633	18990
2016	8	POPUGRAN	0.790	986	29580
2016	8	POPUTREM	0.977	805	24150
2016	8	PRUNSERO	0.355	970	29100
2016	8	QUERALBA	0.296	924	27720
2016	8	QUERRUBR	0.781	752	22560
2016	8	QUERCOCC	0.000	581	17430
2016	8	TILIAMER	0.539	1177	35310
2016	8	TSUGCANA	0.689	225	6750
2016	9	ACERRUBR	0.292	684	20520
2016	9	ACERSACC	0.702	900	27000
2016	9	BETUALLE	0.855	826	24780
2016	9	BETULENT	0.628	826	24780
2016	9	BETUPAPY	0.592	880	26400
2016	9	CARYCORD	0.190	1014	30420
2016	9	FAGUGRAN	0.154	749	22470
2016	9	FRAXAMER	0.192	784	23520
2016	9	PINURESI	0.795	226	6780
2016	9	PINUSTRO	0.842	620	18600
2016	9	POPUGRAN	0.755	980	29400
2016	9	POPUTREM	0.970	802	24060
2016	9	PRUNSERO	0.342	965	28950
2016	9	QUERALBA	0.244	920	27600
2016	9	QUERRUBR	0.828	749	22470
2016	9	QUERCOCC	0.000	578	17340
2016	9	TILIAMER	0.527	1170	35100
2016	9	TSUGCANA	0.659	211	6330
2016	10	ACERRUBR	0.319	699	20970
2016	10	ACERSACC	0.664	914	27420
2016	10	BETUALLE	0.654	841	25230
2016	10	BETULENT	0.597	841	25230
2016	10	BETUPAPY	0.307	894	26820
2016	10	CARYCORD	0.312	1024	30720
2016	10	FAGUGRAN	0.214	763	22890
2016	10	FRAXAMER	0.297	800	24000
2016	10	PINURESI	0.404	243	7290
2016	10	PINUSTRO	0.742	639	19170
2016	10	POPUGRAN	0.685	994	29820
2016	10	POPUTREM	0.821	817	24510
2016	10	PRUNSERO	0.402	978	29340
2016	10	QUERALBA	0.349	934	28020
2016	10	QUERRUBR	0.710	765	22950
2016	10	QUERCOCC	0.000	592	17760
2016	10	TILIAMER	0.565	1179	35370
2016	10	TSUGCANA	0.603	214	6420
2016	13	ACERRUBR	0.112	693	20790
2016	13	ACERSACC	0.341	897	26910
2016	13	BETUALLE	0.294	828	24840
2016	13	BETULENT	0.256	828	24840
2016	13	BETUPAPY	0.243	876	26280
2016	13	CARYCORD	0.225	993	29790
2016	13	FAGUGRAN	0.063	756	22680
2016	13	FRAXAMER	0.170	787	23610
2016	13	PINURESI	0.414	246	7380
2016	13	PINUSTRO	0.485	647	19410
2016	13	POPUGRAN	0.353	971	29130
2016	13	POPUTREM	0.488	803	24090
2016	13	PRUNSERO	0.248	957	28710
2016	13	QUERALBA	0.177	913	27390
2016	13	QUERRUBR	0.356	752	22560
2016	13	QUERCOCC	0.000	588	17640
2016	13	TILIAMER	0.227	1149	34470
2016	13	TSUGCANA	0.246	224	6720
2016	14	ACERRUBR	0.246	699	20970
2016	14	ACERSACC	0.542	912	27360
2016	14	BETUALLE	0.551	839	25170
2016	14	BETULENT	0.460	839	25170
2016	14	BETUPAPY	0.404	892	26760
2016	14	CARYCORD	0.193	1017	30510
2016	14	FAGUGRAN	0.174	763	22890
2016	14	FRAXAMER	0.178	798	23940
2016	14	PINURESI	0.531	242	7260
2016	14	PINUSTRO	0.643	649	19470
2016	14	POPUGRAN	0.563	991	29730
2016	14	POPUTREM	0.721	815	24450
2016	14	PRUNSERO	0.293	976	29280
2016	14	QUERALBA	0.225	931	27930
2016	14	QUERRUBR	0.581	763	22890
2016	14	QUERCOCC	0.000	592	17760
2016	14	TILIAMER	0.404	1175	35250
2016	14	TSUGCANA	0.452	231	6930
2016	15	ACERRUBR	0.177	700	21000
2016	15	ACERSACC	0.499	916	27480
2016	15	BETUALLE	0.571	843	25290
2016	15	BETULENT	0.373	843	25290
2016	15	BETUPAPY	0.576	895	26850
2016	15	CARYCORD	0.195	1023	30690
2016	15	FAGUGRAN	0.155	765	22950
2016	15	FRAXAMER	0.198	800	24000
2016	15	PINURESI	0.763	240	7200
2016	15	PINUSTRO	0.675	650	19500
2016	15	POPUGRAN	0.549	994	29820
2016	15	POPUTREM	0.797	817	24510
2016	15	PRUNSERO	0.264	980	29400
2016	15	QUERALBA	0.215	935	28050
2016	15	QUERRUBR	0.592	764	22920
2016	15	QUERCOCC	0.000	591	17730
2016	15	TILIAMER	0.260	1182	35460
2016	15	TSUGCANA	0.404	235	7050
2016	16	ACERRUBR	0.236	684	20520
2016	16	ACERSACC	0.572	900	27000
2016	16	BETUALLE	0.715	826	24780
2016	16	BETULENT	0.571	826	24780
2016	16	BETUPAPY	0.590	880	26400
2016	16	CARYCORD	0.172	1013	30390
2016	16	FAGUGRAN	0.127	749	22470
2016	16	FRAXAMER	0.178	784	23520
2016	16	PINURESI	0.761	226	6780
2016	16	PINUSTRO	0.787	621	18630
2016	16	POPUGRAN	0.619	980	29400
2016	16	POPUTREM	0.977	801	24030
2016	16	PRUNSERO	0.273	965	28950
2016	16	QUERALBA	0.230	920	27600
2016	16	QUERRUBR	0.777	748	22440
2016	16	QUERCOCC	0.000	578	17340
2016	16	TILIAMER	0.415	1170	35100
2016	16	TSUGCANA	0.534	212	6360
2017	1	ACERRUBR	0.379	649	19470
2017	1	ACERSACC	0.804	858	25740
2017	1	BETUALLE	0.825	788	23640
2017	1	BETULENT	0.774	788	23640
2017	1	BETUPAPY	0.358	838	25140
2017	1	CARYCORD	0.338	962	28860
2017	1	FAGUGRAN	0.320	714	21420
2017	1	FRAXAMER	0.322	747	22410
2017	1	PINURESI	0.495	214	6420
2017	1	PINUSTRO	0.911	642	19260
2017	1	POPUGRAN	0.832	933	27990
2017	1	POPUTREM	0.969	762	22860
2017	1	PRUNSERO	0.425	920	27600
2017	1	QUERALBA	0.387	876	26280
2017	1	QUERRUBR	0.897	712	21360
2017	1	QUERCOCC	0.026	548	16440
2017	1	TILIAMER	0.672	1120	33600
2017	1	TSUGCANA	0.733	258	7740
2017	2	ACERRUBR	0.441	679	20370
2017	2	ACERSACC	0.753	885	26550
2017	2	BETUALLE	0.587	815	24450
2017	2	BETULENT	0.753	815	24450
2017	2	BETUPAPY	0.089	865	25950
2017	2	CARYCORD	0.514	987	29610
2017	2	FAGUGRAN	0.437	741	22230
2017	2	FRAXAMER	0.472	774	23220
2017	2	PINURESI	0.145	242	7260
2017	2	PINUSTRO	0.868	657	19710
2017	2	POPUGRAN	0.755	957	28710
2017	2	POPUTREM	0.824	792	23760
2017	2	PRUNSERO	0.537	946	28380
2017	2	QUERALBA	0.519	902	27060
2017	2	QUERRUBR	0.812	740	22200
2017	2	QUERCOCC	0.042	576	17280
2017	2	TILIAMER	0.691	1138	34140
2017	2	TSUGCANA	0.679	243	7290
2017	3	ACERRUBR	0.482	700	21000
2017	3	ACERSACC	0.871	918	27540
2017	3	BETUALLE	0.664	842	25260
2017	3	BETULENT	0.897	842	25260
2017	3	BETUPAPY	0.083	899	26970
2017	3	CARYCORD	0.506	1039	31170
2017	3	FAGUGRAN	0.426	764	22920
2017	3	FRAXAMER	0.465	802	24060
2017	3	PINURESI	0.127	256	7680
2017	3	PINUSTRO	0.927	672	20160
2017	3	POPUGRAN	0.877	995	29850
2017	3	POPUTREM	0.903	821	24630
2017	3	PRUNSERO	0.553	983	29490
2017	3	QUERALBA	0.537	939	28170
2017	3	QUERRUBR	0.926	767	23010
2017	3	QUERCOCC	0.049	595	17850
2017	3	TILIAMER	0.841	1188	35640
2017	3	TSUGCANA	0.851	252	7560
2017	4	ACERRUBR	0.097	655	19650
2017	4	ACERSACC	0.323	852	25560
2017	4	BETUALLE	0.169	785	23550
2017	4	BETULENT	0.162	785	23550
2017	4	BETUPAPY	0.097	832	24960
2017	4	CARYCORD	0.300	941	28230
2017	4	FAGUGRAN	0.110	716	21480
2017	4	FRAXAMER	0.258	746	22380
2017	4	PINURESI	0.198	230	6900
2017	4	PINUSTRO	0.381	639	19170
2017	4	POPUGRAN	0.325	922	27660
2017	4	POPUTREM	0.368	761	22830
2017	4	PRUNSERO	0.288	909	27270
2017	4	QUERALBA	0.196	867	26010
2017	4	QUERRUBR	0.262	712	21360
2017	4	QUERCOCC	0.008	553	16590
2017	4	TILIAMER	0.162	1095	32850
2017	4	TSUGCANA	0.165	246	7380
2017	5	ACERRUBR	0.379	648	19440
2017	5	ACERSACC	0.856	854	25620
2017	5	BETUALLE	0.961	784	23520
2017	5	BETULENT	0.739	784	23520
2017	5	BETUPAPY	0.433	834	25020
2017	5	CARYCORD	0.391	959	28770
2017	5	FAGUGRAN	0.324	710	21300
2017	5	FRAXAMER	0.381	742	22260
2017	5	PINURESI	0.608	208	6240
2017	5	PINUSTRO	0.898	635	19050
2017	5	POPUGRAN	0.897	928	27840
2017	5	POPUTREM	0.984	758	22740
2017	5	PRUNSERO	0.433	916	27480
2017	5	QUERALBA	0.471	872	26160
2017	5	QUERRUBR	0.881	708	21240
2017	5	QUERCOCC	0.000	544	16320
2017	5	TILIAMER	0.689	1115	33450
2017	5	TSUGCANA	0.786	253	7590
2017	6	ACERRUBR	0.392	685	20550
2017	6	ACERSACC	0.686	895	26850
2017	6	BETUALLE	0.566	823	24690
2017	6	BETULENT	0.585	823	24690
2017	6	BETUPAPY	0.112	874	26220
2017	6	CARYCORD	0.426	1001	30030
2017	6	FAGUGRAN	0.332	748	22440
2017	6	FRAXAMER	0.391	782	23460
2017	6	PINURESI	0.168	246	7380
2017	6	PINUSTRO	0.715	666	19980
2017	6	POPUGRAN	0.688	968	29040
2017	6	POPUTREM	0.821	799	23970
2017	6	PRUNSERO	0.483	957	28710
2017	6	QUERALBA	0.431	913	27390
2017	6	QUERRUBR	0.645	748	22440
2017	6	QUERCOCC	0.028	581	17430
2017	6	TILIAMER	0.610	1152	34560
2017	6	TSUGCANA	0.591	254	7620
2017	7	ACERRUBR	0.384	683	20490
2017	7	ACERSACC	0.741	897	26910
2017	7	BETUALLE	0.669	824	24720
2017	7	BETULENT	0.779	824	24720
2017	7	BETUPAPY	0.158	878	26340
2017	7	CARYCORD	0.395	1012	30360
2017	7	FAGUGRAN	0.361	747	22410
2017	7	FRAXAMER	0.368	783	23490
2017	7	PINURESI	0.230	242	7260
2017	7	PINUSTRO	0.853	664	19920
2017	7	POPUGRAN	0.753	974	29220
2017	7	POPUTREM	0.938	801	24030
2017	7	PRUNSERO	0.400	962	28860
2017	7	QUERALBA	0.432	918	27540
2017	7	QUERRUBR	0.837	748	22440
2017	7	QUERCOCC	0.043	578	17340
2017	7	TILIAMER	0.611	1165	34950
2017	7	TSUGCANA	0.624	255	7650
2017	8	ACERRUBR	0.383	648	19440
2017	8	ACERSACC	0.825	853	25590
2017	8	BETUALLE	0.872	784	23520
2017	8	BETULENT	0.727	784	23520
2017	8	BETUPAPY	0.369	833	24990
2017	8	CARYCORD	0.277	959	28770
2017	8	FAGUGRAN	0.266	710	21300
2017	8	FRAXAMER	0.269	742	22260
2017	8	PINURESI	0.480	209	6270
2017	8	PINUSTRO	0.861	631	18930
2017	8	POPUGRAN	0.860	928	27840
2017	8	POPUTREM	0.970	759	22770
2017	8	PRUNSERO	0.435	915	27450
2017	8	QUERALBA	0.330	871	26130
2017	8	QUERRUBR	0.848	708	21240
2017	8	QUERCOCC	0.000	544	16320
2017	8	TILIAMER	0.682	1114	33420
2017	8	TSUGCANA	0.762	243	7290
2017	9	ACERRUBR	0.274	638	19140
2017	9	ACERSACC	0.579	842	25260
2017	9	BETUALLE	0.591	772	23160
2017	9	BETULENT	0.625	772	23160
2017	9	BETUPAPY	0.346	822	24660
2017	9	CARYCORD	0.267	943	28290
2017	9	FAGUGRAN	0.151	700	21000
2017	9	FRAXAMER	0.254	731	21930
